state_norm,district,month,age_0_5,age_5_17,age_18_greater
arunachal pradesh,lower siang,September 2025,6,6,0
arunachal pradesh,lower subansiri,September 2025,19,25,0
arunachal pradesh,namsai,September 2025,32,29,0
arunachal pradesh,pakke kessang,September 2025,1,1,0
arunachal pradesh,papum pare,September 2025,72,87,0
arunachal pradesh,shi yomi,September 2025,5,0,0
arunachal pradesh,siang,September 2025,31,43,0
arunachal pradesh,tawang,September 2025,56,14,0
arunachal pradesh,tirap,September 2025,16,10,0
arunachal pradesh,upper siang,September 2025,10,5,0
arunachal pradesh,upper subansiri,September 2025,34,22,0
arunachal pradesh,west kameng,September 2025,46,35,1
arunachal pradesh,west siang,September 2025,45,35,0
assam,bajali,September 2025,7,5,0
assam,baksa,September 2025,493,215,1
assam,barpeta,September 2025,2848,843,11
assam,biswanath,September 2025,215,120,2
assam,bongaigaon,September 2025,734,161,6
assam,cachar,September 2025,2579,871,13
assam,charaideo,September 2025,202,97,0
assam,chirang,September 2025,335,175,1
assam,darrang,September 2025,1221,556,7
assam,dhemaji,September 2025,566,274,66
assam,dhubri,September 2025,2776,1048,5
assam,dibrugarh,September 2025,652,306,52
assam,dima hasao,September 2025,1,10,2
assam,goalpara,September 2025,1671,448,29
assam,golaghat,September 2025,907,457,64
assam,hailakandi,September 2025,1295,468,1
assam,hojai,September 2025,1102,352,0
assam,jorhat,September 2025,597,229,2
assam,kamrup,September 2025,1802,686,12
assam,kamrup metro,September 2025,597,602,5
assam,karbi anglong,September 2025,814,537,240
assam,kokrajhar,September 2025,494,237,35
assam,lakhimpur,September 2025,1317,448,8
assam,majuli,September 2025,101,64,0
assam,marigaon,September 2025,1645,502,58
assam,nagaon,September 2025,3157,1088,1
assam,nalbari,September 2025,962,394,10
assam,sivasagar,September 2025,0,0,0
assam,sonitpur,September 2025,1544,712,2
assam,south salmara mancachar,September 2025,364,114,2
assam,sribhumi,September 2025,32,14,0
assam,tamulpur,September 2025,0,0,0
assam,tinsukia,September 2025,690,445,9
assam,udalguri,September 2025,616,260,4
assam,west karbi anglong,September 2025,36,57,86
bihar,araria,September 2025,2770,1398,17
bihar,arwal,September 2025,215,866,0
bihar,aurangabad,September 2025,907,2249,8
bihar,banka,September 2025,1531,1263,2
bihar,begusarai,September 2025,2338,1516,9
bihar,bhagalpur,September 2025,1902,2031,9
bihar,bhojpur,September 2025,835,2653,15
bihar,buxar,September 2025,856,1621,7
bihar,darbhanga,September 2025,3286,1960,10
bihar,gaya,September 2025,1467,4143,42
bihar,gopalganj,September 2025,1132,1917,7
bihar,jamui,September 2025,1014,1266,21
bihar,jehanabad,September 2025,235,1054,9
bihar,kaimur bhabua,September 2025,778,1343,4
bihar,katihar,September 2025,3631,1724,6
bihar,khagaria,September 2025,1480,1497,30
bihar,kishanganj,September 2025,2368,664,3
bihar,lakhisarai,September 2025,523,622,6
bihar,madhepura,September 2025,1368,1485,15
bihar,madhubani,September 2025,2590,2425,86
bihar,munger,September 2025,640,964,11
bihar,muzaffarpur,September 2025,2712,2717,15
bihar,nalanda,September 2025,912,2759,16
bihar,nawada,September 2025,724,3664,68
bihar,pashchim champaran,September 2025,21,12,0
bihar,patna,September 2025,1692,4715,18
bihar,purbi champaran,September 2025,16,30,0
bihar,purnia,September 2025,3333,2028,14
bihar,rohtas,September 2025,847,1800,11
bihar,saharsa,September 2025,1673,1812,39
bihar,samastipur,September 2025,3163,2335,31
bihar,saran,September 2025,1970,4355,44
bihar,sheikhpura,September 2025,466,768,4
bihar,sheohar,September 2025,498,334,4
bihar,sitamarhi,September 2025,2426,2048,127
bihar,siwan,September 2025,1652,2631,14
bihar,supaul,September 2025,1425,1155,54
bihar,vaishali,September 2025,2562,3417,5
chandigarh,chandigarh,September 2025,775,79,1
chhattisgarh,balod,September 2025,507,25,1
chhattisgarh,balodabazar bhatapara,September 2025,0,0,0
chhattisgarh,balrampur ramanujganj,September 2025,0,0,0
chhattisgarh,bastar,September 2025,1151,366,5
chhattisgarh,bemetara,September 2025,654,88,2
chhattisgarh,bijapur,September 2025,377,237,196
chhattisgarh,bilaspur,September 2025,2203,375,0
chhattisgarh,dakshin bastar dantewada,September 2025,101,34,2
chhattisgarh,dhamtari,September 2025,614,26,2
chhattisgarh,durg,September 2025,946,162,12
chhattisgarh,gariyaband,September 2025,446,75,2
chhattisgarh,gaurela pendra marwahi,September 2025,41,8,0
chhattisgarh,janjgir champa,September 2025,1385,241,1
chhattisgarh,jashpur,September 2025,551,126,0
chhattisgarh,kabeerdham,September 2025,276,25,0
chhattisgarh,khairagarh chhuikhadan gandai,September 2025,45,15,0
chhattisgarh,kondagaon,September 2025,612,267,1
chhattisgarh,korba,September 2025,1088,159,3
chhattisgarh,korea,September 2025,0,0,0
chhattisgarh,mahasamund,September 2025,998,194,2
chhattisgarh,manendragarh chirmiri bharatpur m c b,September 2025,58,35,0
chhattisgarh,mohla manpur ambagarh chouki,September 2025,50,35,2
chhattisgarh,mungeli,September 2025,801,112,1
chhattisgarh,narayanpur,September 2025,140,102,0
chhattisgarh,raigarh,September 2025,1282,166,3
chhattisgarh,raipur,September 2025,1877,209,0
chhattisgarh,rajnandgaon,September 2025,1061,132,1
chhattisgarh,sakti,September 2025,135,40,2
chhattisgarh,sarangarh bilaigarh,September 2025,22,4,3
chhattisgarh,sukma,September 2025,146,150,11
chhattisgarh,surajpur,September 2025,823,177,2
chhattisgarh,surguja,September 2025,1128,225,0
chhattisgarh,uttar bastar kanker,September 2025,207,46,0
delhi,central,September 2025,0,0,0
delhi,east,September 2025,0,0,0
delhi,new delhi,September 2025,40,16,4
delhi,north,September 2025,0,0,0
delhi,north east,September 2025,454,163,2
delhi,north west,September 2025,0,0,0
delhi,shahdara,September 2025,121,55,8
delhi,south,September 2025,0,0,0
delhi,south east,September 2025,0,0,0
delhi,south west,September 2025,0,0,0
delhi,west,September 2025,0,0,0
goa,north goa,September 2025,410,64,40
goa,south goa,September 2025,282,41,34
gujarat,ahmedabad,September 2025,4177,2148,72
gujarat,amreli,September 2025,893,226,35
gujarat,anand,September 2025,1545,249,29
gujarat,arvalli,September 2025,490,98,4
gujarat,banas kantha,September 2025,2591,2168,91
gujarat,bharuch,September 2025,1178,121,8
gujarat,bhavnagar,September 2025,2316,430,89
gujarat,botad,September 2025,370,78,8
gujarat,chhotaudepur,September 2025,278,128,18
gujarat,dahod,September 2025,1358,1182,36
gujarat,dangs,September 2025,0,0,0
gujarat,devbhumi dwarka,September 2025,477,98,17
gujarat,gandhinagar,September 2025,941,184,46
gujarat,gir somnath,September 2025,675,184,22
gujarat,jamnagar,September 2025,1253,242,25
gujarat,junagadh,September 2025,1725,246,18
gujarat,kachchh,September 2025,1221,530,45
gujarat,kheda,September 2025,1620,502,73
gujarat,mahesana,September 2025,1232,255,23
gujarat,mahisagar,September 2025,547,83,19
gujarat,morbi,September 2025,638,141,49
gujarat,narmada,September 2025,470,35,1
gujarat,navsari,September 2025,736,59,6
gujarat,panch mahals,September 2025,28,4,0
gujarat,patan,September 2025,1184,396,71
gujarat,porbandar,September 2025,404,73,20
gujarat,rajkot,September 2025,2225,651,50
gujarat,sabar kantha,September 2025,45,14,0
gujarat,surat,September 2025,3848,1392,39
gujarat,surendranagar,September 2025,42,6,0
gujarat,tapi,September 2025,918,116,7
gujarat,vadodara,September 2025,2210,744,82
gujarat,valsad,September 2025,1455,373,13
gujarat,vav tharad,September 2025,0,0,0
haryana,ambala,September 2025,699,40,1
haryana,bhiwani,September 2025,937,55,2
haryana,charkhi dadri,September 2025,253,2,0
haryana,faridabad,September 2025,1712,486,34
haryana,fatehabad,September 2025,572,35,5
haryana,gurugram,September 2025,0,0,0
haryana,hisar,September 2025,1327,84,2
haryana,jhajjar,September 2025,804,37,2
haryana,jind,September 2025,1245,29,0
haryana,kaithal,September 2025,790,20,0
haryana,karnal,September 2025,1285,66,1
haryana,kurukshetra,September 2025,639,23,0
haryana,mahendragarh,September 2025,783,56,1
haryana,nuh,September 2025,0,0,0
haryana,palwal,September 2025,1117,125,2
haryana,panchkula,September 2025,308,31,0
haryana,panipat,September 2025,1076,108,6
haryana,rewari,September 2025,630,62,2
haryana,rohtak,September 2025,829,47,1
haryana,sirsa,September 2025,811,66,0
haryana,sonipat,September 2025,1190,74,6
haryana,yamunanagar,September 2025,16,0,0
himachal pradesh,bilaspur,September 2025,254,3,0
himachal pradesh,chamba,September 2025,360,23,1
himachal pradesh,hamirpur,September 2025,271,4,0
himachal pradesh,kangra,September 2025,1190,35,6
himachal pradesh,kinnaur,September 2025,38,13,0
himachal pradesh,kullu,September 2025,178,20,11
himachal pradesh,lahaul and spiti,September 2025,10,1,0
himachal pradesh,mandi,September 2025,669,17,3
himachal pradesh,shimla,September 2025,374,69,1
himachal pradesh,sirmaur,September 2025,480,30,2
himachal pradesh,solan,September 2025,303,29,0
himachal pradesh,una,September 2025,336,9,0
jammu and kashmir,anantnag,September 2025,860,103,1
jammu and kashmir,bandipora,September 2025,366,101,2
jammu and kashmir,baramulla,September 2025,768,162,3
jammu and kashmir,budgam,September 2025,218,16,0
jammu and kashmir,doda,September 2025,270,145,0
jammu and kashmir,ganderbal,September 2025,246,27,0
jammu and kashmir,jammu,September 2025,1158,309,10
jammu and kashmir,kathua,September 2025,473,91,0
jammu and kashmir,kishtwar,September 2025,181,45,1
jammu and kashmir,kulgam,September 2025,245,62,0
jammu and kashmir,kupwara,September 2025,671,160,0
jammu and kashmir,poonch,September 2025,0,0,0
jammu and kashmir,pulwama,September 2025,457,40,0
jammu and kashmir,rajouri,September 2025,513,166,0
jammu and kashmir,ramban,September 2025,204,132,0
jammu and kashmir,reasi,September 2025,242,113,0
jammu and kashmir,samba,September 2025,150,12,0
jammu and kashmir,shopian,September 2025,0,0,0
jammu and kashmir,srinagar,September 2025,1011,82,1
jammu and kashmir,udhampur,September 2025,494,95,4
jharkhand,bokaro,September 2025,1061,845,4
jharkhand,chatra,September 2025,954,760,3
jharkhand,deoghar,September 2025,1050,993,16
jharkhand,dhanbad,September 2025,1983,1346,11
jharkhand,dumka,September 2025,827,963,8
jharkhand,east singhbum,September 2025,1572,808,10
jharkhand,garhwa,September 2025,1518,593,0
jharkhand,giridih,September 2025,2033,1714,21
jharkhand,godda,September 2025,995,765,1
jharkhand,gumla,September 2025,1281,927,2
jharkhand,hazaribagh,September 2025,1354,784,0
jharkhand,jamtara,September 2025,1140,424,1
jharkhand,khunti,September 2025,376,320,9
jharkhand,koderma,September 2025,826,449,0
jharkhand,latehar,September 2025,600,384,1
jharkhand,lohardaga,September 2025,388,277,1
jharkhand,pakur,September 2025,1110,729,5
jharkhand,palamu,September 2025,2011,665,18
jharkhand,ramgarh,September 2025,581,392,4
jharkhand,ranchi,September 2025,1954,1079,8
jharkhand,sahebganj,September 2025,1030,961,9
jharkhand,saraikela kharsawan,September 2025,820,436,3
jharkhand,simdega,September 2025,622,288,0
jharkhand,west singhbhum,September 2025,1122,579,12
karnataka,bagalkote,September 2025,2132,392,34
karnataka,ballari,September 2025,893,114,24
karnataka,belagavi,September 2025,2418,254,25
karnataka,bengaluru rural,September 2025,0,1,0
karnataka,bengaluru south,September 2025,1,0,2
karnataka,bengaluru urban,September 2025,0,0,0
karnataka,bidar,September 2025,1237,367,6
karnataka,chamarajanagar,September 2025,770,111,8
karnataka,chikkaballapura,September 2025,903,94,5
karnataka,chikkamagaluru,September 2025,331,31,19
karnataka,chitradurga,September 2025,1053,94,5
karnataka,dakshina kannada,September 2025,1658,119,5
karnataka,davanagere,September 2025,1477,121,9
karnataka,dharwad,September 2025,1536,111,3
karnataka,gadag,September 2025,1845,149,19
karnataka,hassan,September 2025,994,45,0
karnataka,haveri,September 2025,1263,119,22
karnataka,kalaburagi,September 2025,1093,215,10
karnataka,kodagu,September 2025,262,20,12
karnataka,kolar,September 2025,1129,103,7
karnataka,koppal,September 2025,1395,278,11
karnataka,mandya,September 2025,832,45,1
karnataka,mysuru,September 2025,871,132,77
karnataka,raichur,September 2025,2095,730,28
karnataka,shivamogga,September 2025,636,75,0
karnataka,tumakuru,September 2025,1609,105,24
karnataka,udupi,September 2025,1413,61,9
karnataka,uttara kannada,September 2025,906,67,4
karnataka,vijayanagara,September 2025,662,106,22
karnataka,vijayapura,September 2025,1785,364,29
karnataka,yadgir,September 2025,1604,500,11
kerala,alappuzha,September 2025,713,275,5
kerala,ernakulam,September 2025,1092,559,17
kerala,idukki,September 2025,415,94,1
kerala,kannur,September 2025,1039,553,33
kerala,kasaragod,September 2025,726,252,0
kerala,kollam,September 2025,1069,322,24
kerala,kottayam,September 2025,690,221,4
kerala,kozhikode,September 2025,1208,606,11
kerala,malappuram,September 2025,2367,1187,31
kerala,palakkad,September 2025,1208,433,3
kerala,pathanamthitta,September 2025,413,142,14
kerala,thiruvananthapuram,September 2025,1239,404,14
kerala,thrissur,September 2025,1184,538,19
kerala,wayanad,September 2025,296,75,3
ladakh,kargil,September 2025,101,44,0
ladakh,leh ladakh,September 2025,0,0,0
lakshadweep,lakshadweep district,September 2025,0,0,0
madhya pradesh,agar malwa,September 2025,392,186,5
madhya pradesh,alirajpur,September 2025,481,729,15
madhya pradesh,anuppur,September 2025,542,117,0
madhya pradesh,ashoknagar,September 2025,1537,604,7
madhya pradesh,balaghat,September 2025,1901,205,1
madhya pradesh,barwani,September 2025,2115,1441,92
madhya pradesh,betul,September 2025,1815,413,18
madhya pradesh,bhind,September 2025,1435,948,108
madhya pradesh,bhopal,September 2025,3101,458,18
madhya pradesh,burhanpur,September 2025,737,370,12
madhya pradesh,chhatarpur,September 2025,2816,1375,24
madhya pradesh,chhindwara,September 2025,2443,288,14
madhya pradesh,damoh,September 2025,1802,399,3
madhya pradesh,datia,September 2025,1388,721,7
madhya pradesh,dewas,September 2025,1737,758,11
madhya pradesh,dhar,September 2025,1993,1123,12
madhya pradesh,dindori,September 2025,762,111,0
madhya pradesh,guna,September 2025,2653,878,4
madhya pradesh,gwalior,September 2025,2608,1077,30
madhya pradesh,harda,September 2025,887,266,2
madhya pradesh,indore,September 2025,3434,1158,139
madhya pradesh,jabalpur,September 2025,3260,674,2
madhya pradesh,jhabua,September 2025,1716,1543,18
madhya pradesh,katni,September 2025,2223,670,7
madhya pradesh,khandwa east nimar,September 2025,0,0,0
madhya pradesh,khargone west nimar,September 2025,0,0,0
madhya pradesh,maihar,September 2025,118,8,4
madhya pradesh,mandla,September 2025,1298,117,0
madhya pradesh,mandsaur,September 2025,1547,323,3
madhya pradesh,mauganj,September 2025,127,21,1
madhya pradesh,morena,September 2025,2231,1311,66
madhya pradesh,narmadapuram,September 2025,243,28,2
madhya pradesh,narsimhapur,September 2025,386,100,0
madhya pradesh,neemuch,September 2025,1093,355,2
madhya pradesh,niwari,September 2025,29,5,0
madhya pradesh,pandhurna,September 2025,14,1,1
madhya pradesh,panna,September 2025,2714,916,17
madhya pradesh,raisen,September 2025,2252,589,10
madhya pradesh,rajgarh,September 2025,1685,679,4
madhya pradesh,ratlam,September 2025,1847,637,6
madhya pradesh,rewa,September 2025,3014,622,1
madhya pradesh,sagar,September 2025,3017,658,12
madhya pradesh,satna,September 2025,3932,765,5
madhya pradesh,sehore,September 2025,993,312,4
madhya pradesh,seoni,September 2025,2063,234,0
madhya pradesh,shahdol,September 2025,1270,341,11
madhya pradesh,shajapur,September 2025,1499,484,8
madhya pradesh,sheopur,September 2025,676,718,50
madhya pradesh,shivpuri,September 2025,2330,1770,17
madhya pradesh,sidhi,September 2025,1652,298,4
madhya pradesh,singrauli,September 2025,1673,318,7
madhya pradesh,tikamgarh,September 2025,1706,683,3
madhya pradesh,ujjain,September 2025,3626,695,6
madhya pradesh,umaria,September 2025,1452,417,5
madhya pradesh,vidisha,September 2025,2295,709,17
maharashtra,ahilyanagar,September 2025,0,0,0
maharashtra,akola,September 2025,1261,241,0
maharashtra,amravati,September 2025,1841,431,19
maharashtra,beed,September 2025,1545,741,25
maharashtra,bhandara,September 2025,596,36,2
maharashtra,buldhana,September 2025,2147,523,19
maharashtra,chandrapur,September 2025,1204,113,26
maharashtra,chhatrapati sambhajinagar,September 2025,148,171,3
maharashtra,dharashiv,September 2025,28,14,0
maharashtra,dhule,September 2025,2028,2152,26
maharashtra,gadchiroli,September 2025,815,148,7
maharashtra,gondia,September 2025,1050,60,2
maharashtra,hingoli,September 2025,1010,352,31
maharashtra,jalgaon,September 2025,3346,1387,25
maharashtra,jalna,September 2025,1723,504,6
maharashtra,kolhapur,September 2025,1989,470,5
maharashtra,latur,September 2025,1719,695,30
maharashtra,mumbai,September 2025,2758,1496,11
maharashtra,mumbai suburban,September 2025,2283,848,26
maharashtra,nagpur,September 2025,3027,501,33
maharashtra,nanded,September 2025,2729,968,10
maharashtra,nandurbar,September 2025,2086,873,64
maharashtra,nashik,September 2025,4980,2054,32
maharashtra,palghar,September 2025,1966,983,47
maharashtra,parbhani,September 2025,1476,446,4
maharashtra,pune,September 2025,5891,1905,81
maharashtra,raigad,September 2025,496,139,9
maharashtra,ratnagiri,September 2025,665,102,3
maharashtra,sangli,September 2025,1434,658,21
maharashtra,satara,September 2025,1074,221,26
maharashtra,sindhudurg,September 2025,344,21,1
maharashtra,solapur,September 2025,2315,1054,20
maharashtra,thane,September 2025,5713,3003,64
maharashtra,wardha,September 2025,679,41,1
maharashtra,washim,September 2025,700,115,11
maharashtra,yavatmal,September 2025,1749,440,16
manipur,bishnupur,September 2025,136,178,8
manipur,chandel,September 2025,109,244,2
manipur,churachandpur,September 2025,238,400,12
manipur,imphal east,September 2025,151,154,1
manipur,imphal west,September 2025,146,152,3
manipur,jiribam,September 2025,19,24,0
manipur,kakching,September 2025,12,25,1
manipur,kamjong,September 2025,0,0,0
manipur,kangpokpi,September 2025,0,0,0
manipur,noney,September 2025,0,0,0
manipur,pherzawl,September 2025,1,6,0
manipur,senapati,September 2025,252,292,1
manipur,tamenglong,September 2025,81,200,2
manipur,tengnoupal,September 2025,0,0,0
manipur,thoubal,September 2025,125,169,1
manipur,ukhrul,September 2025,91,148,1
meghalaya,east garo hills,September 2025,136,464,185
meghalaya,east jaintia hills,September 2025,64,173,171
meghalaya,east khasi hills,September 2025,406,1031,885
meghalaya,eastern west khasi hills,September 2025,1,102,2
meghalaya,north garo hills,September 2025,107,332,37
meghalaya,ri bhoi,September 2025,167,376,261
meghalaya,south garo hills,September 2025,81,486,166
meghalaya,south west garo hills,September 2025,223,176,104
meghalaya,south west khasi hills,September 2025,55,86,109
meghalaya,west garo hills,September 2025,439,527,168
meghalaya,west jaintia hills,September 2025,200,498,295
meghalaya,west khasi hills,September 2025,207,496,323
mizoram,aizawl,September 2025,262,92,11
mizoram,champhai,September 2025,117,38,0
mizoram,hnahthial,September 2025,1,0,0
mizoram,khawzawl,September 2025,3,4,0
mizoram,kolasib,September 2025,53,13,8
mizoram,lawngtlai,September 2025,144,97,13
mizoram,lunglei,September 2025,78,20,1
mizoram,mamit,September 2025,62,12,0
mizoram,saitual,September 2025,0,0,1
mizoram,serchhip,September 2025,33,7,2
mizoram,siaha,September 2025,0,0,0
nagaland,chumoukedima,September 2025,7,13,19
nagaland,dimapur,September 2025,121,210,22
nagaland,kiphire,September 2025,44,148,9
nagaland,kohima,September 2025,140,231,13
nagaland,longleng,September 2025,17,82,7
nagaland,meluri,September 2025,1,2,1
nagaland,mokokchung,September 2025,31,88,13
nagaland,mon,September 2025,130,225,30
nagaland,niuland,September 2025,5,10,1
nagaland,noklak,September 2025,4,18,5
nagaland,peren,September 2025,47,90,12
nagaland,phek,September 2025,50,174,8
nagaland,shamator,September 2025,2,145,9
nagaland,tseminyu,September 2025,2,4,3
nagaland,tuensang,September 2025,73,138,8
nagaland,wokha,September 2025,44,145,7
nagaland,zunheboto,September 2025,27,88,11
odisha,angul,September 2025,1253,212,2
odisha,balangir,September 2025,1767,381,1
odisha,balasore,September 2025,0,0,0
odisha,bargarh,September 2025,1861,358,0
odisha,bhadrak,September 2025,1490,540,0
odisha,boudh,September 2025,556,92,0
odisha,cuttack,September 2025,1654,454,4
odisha,deogarh,September 2025,0,0,0
odisha,dhenkanal,September 2025,1027,255,0
odisha,gajapati,September 2025,803,165,2
odisha,ganjam,September 2025,2415,403,2
odisha,jagatsinghapur,September 2025,913,152,0
odisha,jajpur,September 2025,1446,440,3
odisha,jharsuguda,September 2025,420,30,0
odisha,kalahandi,September 2025,1559,488,8
odisha,kandhamal,September 2025,1348,224,0
odisha,kendrapara,September 2025,1189,352,1
odisha,keonjhar,September 2025,0,0,0
odisha,khordha,September 2025,1394,279,4
odisha,koraput,September 2025,1692,594,0
odisha,malkangiri,September 2025,1365,286,1
odisha,mayurbhanj,September 2025,3027,877,4
odisha,nabarangpur,September 2025,2043,981,2
odisha,nayagarh,September 2025,849,119,1
odisha,nuapada,September 2025,885,206,0
odisha,puri,September 2025,1138,233,0
odisha,rayagada,September 2025,1331,325,1
odisha,sambalpur,September 2025,840,130,0
odisha,sonepur,September 2025,624,112,0
odisha,sundargarh,September 2025,1704,349,8
puducherry,karaikal,September 2025,146,11,0
puducherry,puducherry,September 2025,401,31,10
punjab,amritsar,September 2025,1862,337,21
punjab,barnala,September 2025,309,32,0
punjab,bathinda,September 2025,952,123,2
punjab,faridkot,September 2025,339,41,1
punjab,fatehgarh sahib,September 2025,361,38,3
punjab,fazilka,September 2025,756,123,3
punjab,ferozepur,September 2025,555,46,1
punjab,gurdaspur,September 2025,1298,152,3
punjab,hoshiarpur,September 2025,902,67,3
punjab,jalandhar,September 2025,1242,234,10
punjab,kapurthala,September 2025,380,64,64
punjab,ludhiana,September 2025,2521,597,40
punjab,malerkotla,September 2025,262,56,0
punjab,mansa,September 2025,394,49,2
punjab,moga,September 2025,590,75,3
punjab,pathankot,September 2025,339,23,0
punjab,patiala,September 2025,1290,157,0
punjab,rupnagar,September 2025,437,41,0
punjab,s a s nagar,September 2025,0,0,0
punjab,sangrur,September 2025,837,87,0
punjab,shahid bhagat singh nagar,September 2025,310,39,1
punjab,sri muktsar sahib,September 2025,515,62,0
punjab,tarn taran,September 2025,878,95,0
rajasthan,ajmer,September 2025,3125,980,17
rajasthan,alwar,September 2025,5235,2311,41
rajasthan,balotra,September 2025,0,0,0
rajasthan,banswara,September 2025,1902,1318,3
rajasthan,baran,September 2025,1575,646,14
rajasthan,barmer,September 2025,4413,2236,18
rajasthan,beawar,September 2025,0,0,0
rajasthan,bharatpur,September 2025,3996,2505,37
rajasthan,bhilwara,September 2025,3141,1068,25
rajasthan,bikaner,September 2025,2186,1865,32
rajasthan,bundi,September 2025,1257,410,7
rajasthan,chittorgarh,September 2025,1499,720,29
rajasthan,churu,September 2025,2645,1315,12
rajasthan,dausa,September 2025,1824,643,5
rajasthan,deeg,September 2025,0,2,0
rajasthan,dholpur,September 2025,2045,844,2
rajasthan,didwana kuchaman,September 2025,0,0,0
rajasthan,dungarpur,September 2025,1620,1149,3
rajasthan,ganganagar,September 2025,1464,551,9
rajasthan,hanumangarh,September 2025,1368,384,7
rajasthan,jaipur,September 2025,6530,2576,25
rajasthan,jaisalmer,September 2025,751,500,8
rajasthan,jalore,September 2025,3095,1889,8
rajasthan,jhalawar,September 2025,2269,762,7
rajasthan,jhunjhunu,September 2025,2548,804,16
rajasthan,jodhpur,September 2025,4211,2111,119
rajasthan,karauli,September 2025,2050,813,9
rajasthan,khairthal tijara,September 2025,0,0,0
rajasthan,kota,September 2025,2012,756,37
rajasthan,kotputli behror,September 2025,0,0,0
rajasthan,nagaur,September 2025,4461,1747,19
rajasthan,pali,September 2025,2731,1112,24
rajasthan,phalodi,September 2025,0,0,0
rajasthan,pratapgarh,September 2025,1229,540,3
rajasthan,rajsamand,September 2025,1293,590,2
rajasthan,salumbar,September 2025,0,0,0
rajasthan,sawai madhopur,September 2025,1717,685,9
rajasthan,sikar,September 2025,3566,1238,10
rajasthan,sirohi,September 2025,1471,1084,7
rajasthan,tonk,September 2025,1555,533,4
rajasthan,udaipur,September 2025,3271,2205,8
sikkim,gangtok,September 2025,0,0,0
sikkim,gyalshing,September 2025,0,0,0
sikkim,mangan,September 2025,0,0,0
sikkim,namchi,September 2025,1,4,6
sikkim,pakyong,September 2025,0,0,0
sikkim,soreng,September 2025,0,0,0
tamil nadu,ariyalur,September 2025,657,97,0
tamil nadu,chengalpattu,September 2025,272,57,16
tamil nadu,chennai,September 2025,2418,711,27
tamil nadu,coimbatore,September 2025,2466,566,12
tamil nadu,cuddalore,September 2025,2753,364,0
tamil nadu,dharmapuri,September 2025,1472,253,0
tamil nadu,dindigul,September 2025,1809,526,2
tamil nadu,erode,September 2025,1879,320,0
tamil nadu,kallakurichi,September 2025,213,26,1
tamil nadu,kancheepuram,September 2025,3306,1071,16
tamil nadu,kanniyakumari,September 2025,1476,83,3
tamil nadu,karur,September 2025,1309,248,1
tamil nadu,krishnagiri,September 2025,1447,224,1
tamil nadu,madurai,September 2025,3504,367,6
tamil nadu,mayiladuthurai,September 2025,180,22,0
tamil nadu,nagapattinam,September 2025,1256,261,0
tamil nadu,namakkal,September 2025,1827,162,3
tamil nadu,perambalur,September 2025,703,72,0
tamil nadu,pudukkottai,September 2025,2009,574,1
tamil nadu,ramanathapuram,September 2025,1095,163,0
tamil nadu,ranipet,September 2025,30,6,0
tamil nadu,salem,September 2025,2872,457,2
tamil nadu,sivaganga,September 2025,1314,168,0
tamil nadu,tenkasi,September 2025,380,43,0
tamil nadu,thanjavur,September 2025,2152,517,3
tamil nadu,the nilgiris,September 2025,469,114,1
tamil nadu,theni,September 2025,1060,197,0
tamil nadu,thiruvallur,September 2025,2980,785,9
tamil nadu,thiruvarur,September 2025,1171,296,1
tamil nadu,thoothukkudi,September 2025,1458,229,0
tamil nadu,tiruchirappalli,September 2025,3430,491,1
tamil nadu,tirunelveli,September 2025,2835,468,0
tamil nadu,tirupathur,September 2025,305,20,0
tamil nadu,tiruppur,September 2025,1849,350,0
tamil nadu,tiruvannamalai,September 2025,2449,274,4
tamil nadu,vellore,September 2025,2703,359,0
tamil nadu,viluppuram,September 2025,3231,526,0
tamil nadu,virudhunagar,September 2025,1692,198,1
telangana,adilabad,September 2025,1022,189,0
telangana,bhadradri kothagudem,September 2025,688,189,1
telangana,hanumakonda,September 2025,333,34,0
telangana,hyderabad,September 2025,3790,1074,78
telangana,jagitial,September 2025,562,40,0
telangana,jangoan,September 2025,384,63,0
telangana,jayashankar bhupalapally,September 2025,238,60,0
telangana,jogulamba gadwal,September 2025,547,79,0
telangana,kamareddy,September 2025,680,65,0
telangana,karimnagar,September 2025,1866,288,1
telangana,khammam,September 2025,985,629,2
telangana,kumuram bheem asifabad,September 2025,0,0,0
telangana,mahabubabad,September 2025,457,83,1
telangana,mahabubnagar,September 2025,3115,994,2
telangana,mancherial,September 2025,329,69,1
telangana,medak,September 2025,2228,558,1
telangana,medchal malkajgiri,September 2025,1040,315,18
telangana,mulugu,September 2025,261,88,0
telangana,nagarkurnool,September 2025,467,111,0
telangana,nalgonda,September 2025,2041,470,0
telangana,narayanpet,September 2025,441,76,0
telangana,nirmal,September 2025,531,41,0
telangana,nizamabad,September 2025,2344,203,1
telangana,peddapalli,September 2025,197,31,1
telangana,rajanna sircilla,September 2025,262,21,0
telangana,ranga reddy,September 2025,79,16,1
telangana,sangareddy,September 2025,729,154,3
telangana,siddipet,September 2025,596,49,0
telangana,suryapet,September 2025,641,137,0
telangana,vikarabad,September 2025,764,185,0
telangana,wanaparthy,September 2025,443,120,0
telangana,warangal,September 2025,923,202,0
telangana,yadadri bhuvanagiri,September 2025,0,0,0
the dadra and nagar haveli and daman and diu,dadra and nagar haveli,September 2025,0,0,0
the dadra and nagar haveli and daman and diu,daman,September 2025,0,0,0
the dadra and nagar haveli and daman and diu,diu,September 2025,0,0,0
